S_No,INV_NO,INV_MONTH,INV_TYPE,CUSTOMER_NUMBER,CUSTOMER_NAME,ORDER_NUMBER,ORDER_TYPE,UNIT_CD,INV_VALUE,SALESREP,PROD_CODE,PROD_GROUP,PRICE_LIST,YY_MM,SAL_COM_NEW,SAL_COM_PER,SAL_COM_VL,SAL_COM_SSIL
1786,1112400499,Jun-24,U11-Machine-Domestic,467011,BANSWARA SYNTEX LTD,110010981,TMD Machines Domestic UN1,11,3228800,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,129152,4,96864,32288
1787,1112400496,Jun-24,U11-Machine-Domestic,416030,"MARAL OVERSEAS LTD,",110010809,TMD Machines Domestic UN1,11,2686100,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,107444,4,80583,26861
1788,1212400296,Jun-24,U12-Machine-Domestic,416030,"MARAL OVERSEAS LTD,",210012432,TMD Machines Domestic UN2,12,105100,"TMD-Indore-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,4204,4,3153,1051
1789,1212400289,Jun-24,U12-Machine-Domestic,471365,K.K.P SPINNING MILLS PRIVATE LIMITED,210012310,TMD Machines Domestic UN2,12,140700,"TMD-Salem-VL, Sales Engr.",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,5628,4,4221,1407
1790,1112400492,Jun-24,U11-Machine-Domestic,473300,"SOMANUR KALPANA COTTON (INDIA) P LTD.,",110011221,TMD Machines Domestic UN1,11,4804700,"TMD-Coimbatore ND-VL, SalesEngnr",456,COMBER,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,192188,4,144141,48047
1791,1112400491,Jun-24,U11-Machine-Domestic,424056,"OMAX COTSPIN PVT LTD.,",110011077,TMD Machines Domestic UN1,11,3416400,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,136656,4,102492,34164
1792,1112400487,Jun-24,U11-Machine-Domestic,422167,SHREEJI YARN SPINNING MILLS PRIVATE LIMITED,110010846,TMD Machines Domestic UN1,11,2408900,"TMD-Ahmedabad-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,96356,4,72267,24089
1793,1212400282,Jun-24,U12-Machine-Domestic,464422,T.C. SPINNERS PVT LTD,210012418,TMD Machines Domestic UN2,12,2159900,"TMD-Chandigarh-VL, SalesMgr",9986,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,64797,3,48597.75,16199.25
1794,1112400486,Jun-24,U11-Machine-Domestic,473300,"SOMANUR KALPANA COTTON (INDIA) P LTD.,",110011221,TMD Machines Domestic UN1,11,4963200,"TMD-Coimbatore ND-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,198528,4,148896,49632
1795,1212400279,Jun-24,U12-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,210011251,TMD Machines Domestic UN2,12,14556488,"TMD-Ahmedabad-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,436694.64,3,327520.98,109173.66
1796,1112400605,Jun-24,U11-Machine-Domestic,478137,GESL SPINNERS PRIVATE LIMITED,110011027,TMD Machines Domestic UN1,11,3288600,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,131544,4,98658,32886
1797,1112400604,Jun-24,U11-Machine-Domestic,478137,GESL SPINNERS PRIVATE LIMITED,110011027,TMD Machines Domestic UN1,11,2432800,"TMD-Delhi-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,97312,4,72984,24328
1798,1112400602,Jun-24,U11-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,110011065,TMD Machines Domestic UN1,11,3435600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,137424,4,103068,34356
1799,1112400599,Jun-24,U11-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,110011065,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,95908,4,71931,23977
1800,1112400597,Jun-24,U11-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),110011267,TMD Machines Domestic UN1,11,3205700,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,128228,4,96171,32057
1801,1112400596,Jun-24,U11-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),110011267,TMD Machines Domestic UN1,11,3205700,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,128228,4,96171,32057
1802,1112400568,Jun-24,U11-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),110011267,TMD Machines Domestic UN1,11,3205700,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,128228,4,96171,32057
1803,1212400370,Jun-24,U12-Machine-Domestic,473020,"ELLJAY TEXTILES P LTD.,",210012462,TMD Machines Domestic UN2,12,2159900,"TMD-Madurai-SSIL, Sales Engnr",9986,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,64797,3,48597.75,16199.25
1804,1112400564,Jun-24,U11-Machine-Domestic,470536,SRI R.P MILLS INDIA PRIVATE LIMITED,110010771,TMD Machines Domestic UN1,11,3937400,"TMD-Coimbatore Nr-SSIL, SalesEngr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,157496,4,118122,39374
1805,1112400560,Jun-24,U11-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,110010365,TMD Machines Domestic UN1,11,2691800,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,107672,4,80754,26918
1806,1212400360,Jun-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,11503068,"TMD-Ahmedabad-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,345092.04,3,258819.03,86273.01
1807,1212400356,Jun-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210012042,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1808,1212400350,Jun-24,U12-Machine-Domestic,472820,"SRI SELVAM TEXTILES,",210012435,TMD Machines Domestic UN2,12,704900,"TMD-Coimbatore ND-VL, SalesEngnr",156,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,28196,4,21147,7049
1809,1112400551,Jun-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110011242,TMD Machines Domestic UN1,11,3501000,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,140040,4,105030,35010
1810,1112400549,Jun-24,U11-Machine-Domestic,467011,BANSWARA SYNTEX LTD,110010981,TMD Machines Domestic UN1,11,3228800,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,129152,4,96864,32288
1811,1112400545,Jun-24,U11-Machine-Domestic,478002,SANVI INDUSTRIES,110011034,TMD Machines Domestic UN1,11,1765900,"TMD-Delhi-VL, SalesEngnr",380,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,70636,4,52977,17659
1812,1112400543,Jun-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110010293,TMD Machines Domestic UN1,11,3501000,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,140040,4,105030,35010
1813,1112400536,Jun-24,U11-Machine-Domestic,422167,SHREEJI YARN SPINNING MILLS PRIVATE LIMITED,110010846,TMD Machines Domestic UN1,11,3288600,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,131544,4,98658,32886
1814,1112400524,Jun-24,U11-Machine-Domestic,471807,"SRI RAMALINGAM SPINNERS P LTD.,",110011233,TMD Machines Domestic UN1,11,3290300,"TMD-Madurai-SSIL, Sales Engnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,131612,4,98709,32903
1815,1112400523,Jun-24,U11-Machine-Domestic,471095,SREE KARPAGAMBAL MILLS LTD,110011089,TMD Machines Domestic UN1,11,7884000,"TMD-Madurai-VL, SalesEngnr",551,SPEED FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,236520,3,177390,59130
1816,1212400312,Jun-24,U12-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,210010466,TMD Machines Domestic UN2,12,142500,"TMD-Mumbai-VL, SalesEngnr",186,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,5700,4,4275,1425
1817,1212400283,Jun-24,U12-Machine-Domestic,464422,T.C. SPINNERS PVT LTD,210012418,TMD Machines Domestic UN2,12,2159900,"TMD-Chandigarh-VL, SalesMgr",9986,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,64797,3,48597.75,16199.25
1818,1212400276,Jun-24,U12-Machine-Domestic,464422,T.C. SPINNERS PVT LTD,210012418,TMD Machines Domestic UN2,12,2159900,"TMD-Chandigarh-VL, SalesMgr",9986,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,64797,3,48597.75,16199.25
1819,1212400275,Jun-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210011864,TMD Machines Domestic UN2,12,6016632,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,180498.96,3,135374.22,45124.74
1820,1112400627,Jun-24,U11-Machine-Domestic,464070,VARDHMAN SPINNING & GENERAL MILLS (UNIT-I),110011200,TMD Machines Domestic UN1,11,3606000,"TMD-Chandigarh-VL, SalesMgr",335,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,144240,4,108180,36060
1821,1212400431,Jun-24,U12-Machine-Domestic,473020,"ELLJAY TEXTILES P LTD.,",210012462,TMD Machines Domestic UN2,12,2159900,"TMD-Madurai-SSIL, Sales Engnr",9986,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,64797,3,48597.75,16199.25
1822,1112400625,Jun-24,U11-Machine-Domestic,426180,SATYAM YARN,110010498,TMD Machines Domestic UN1,11,3384800,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,135392,4,101544,33848
1823,1112400622,Jun-24,U11-Machine-Domestic,426194,LOMA COTSPIN PRIVATE LIMITED,110011196,TMD Machines Domestic UN1,11,660800,"TMD-Delhi-VL, SalesEngnr",726,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,26432,4,19824,6608
1824,1212400423,Jun-24,U12-Machine-Domestic,422027,ARVIND LIMITED(UNIT-ASOKA SPINTEX),210012423,TMD Machines Domestic UN2,12,1633100,"TMD-Ahmedabad-VL, SalesEngnr",194,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,65324,4,48993,16331
1825,1212400430,Jun-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210011913,TMD Machines Domestic UN2,12,5662760,"TMD-Indore-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,169882.8,3,127412.1,42470.7
1826,1212400412,Jun-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,2800600,"TMD-Ahmedabad-VL, SalesEngnr",175,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,112024,4,84018,28006
1827,1212400410,Jun-24,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012374,TMD Machines Domestic UN2,12,1791400,"TMD-Chandigarh-VL, SalesMgr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,53742,3,40306.5,13435.5
1828,1212400409,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1829,1212400397,Jun-24,U12-Machine-Domestic,472100,AMBIKA COTTON MILLS LTD,210012464,TMD Machines Domestic UN2,12,4319200,"TMD-Madurai-SSIL, Sales Engnr",73,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,172768,4,129576,43192
1830,1212400394,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1831,1112400594,Jun-24,U11-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,110011006,TMD Machines Domestic UN1,11,660800,"TMD-Chandigarh D-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,26432,4,19824,6608
1832,1112400577,Jun-24,U11-Machine-Domestic,478159,TEXFAB SPINNING MILLS LLP,110010971,TMD Machines Domestic UN1,11,3435600,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,137424,4,103068,34356
1833,1212400377,Jun-24,U12-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,210010466,TMD Machines Domestic UN2,12,10519460,"TMD-Mumbai-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,315583.8,3,236687.85,78895.95
1834,1212400376,Jun-24,U12-Machine-Domestic,473020,"ELLJAY TEXTILES P LTD.,",210012462,TMD Machines Domestic UN2,12,2159900,"TMD-Madurai-SSIL, Sales Engnr",9986,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,64797,3,48597.75,16199.25
1835,1112400575,Jun-24,U11-Machine-Domestic,478002,SANVI INDUSTRIES,110011034,TMD Machines Domestic UN1,11,3288600,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,131544,4,98658,32886
1836,1112400571,Jun-24,U11-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,110010365,TMD Machines Domestic UN1,11,660800,"TMD-Ahmedabad-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,26432,4,19824,6608
1837,1112400565,Jun-24,U11-Machine-Domestic,443133,VISHWATRIVENI COTSPIN PRIVATE LIMITED,110011002,TMD Machines Domestic UN1,11,3205600,"TMD-Nagpur-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,128224,4,96168,32056
1838,1112400563,Jun-24,U11-Machine-Domestic,471913,"THIAGARAJAR MILLS (P) LTD.,UNIT-III",110011211,TMD Machines Domestic UN1,11,4924000,"TMD-Madurai-VL, SalesEngnr",456,COMBER,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,196960,4,147720,49240
1839,1212400354,Jun-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210012042,TMD Machines Domestic UN2,12,138100,"TMD-Indore-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,5524,4,4143,1381
1840,1112400542,Jun-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110010293,TMD Machines Domestic UN1,11,3501000,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,140040,4,105030,35010
1841,1212400335,Jun-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,103100,"TMD-Ahmedabad-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,4124,4,3093,1031
1842,1212400334,Jun-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,60900,"TMD-Ahmedabad-VL, SalesEngnr",188,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,2436,4,1827,609
1843,1112400533,Jun-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,6804900,"TMD-Ahmedabad-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,204147,3,153110.25,51036.75
1844,1112400532,Jun-24,U11-Machine-Domestic,422166,SUNIDHI SPINNING LLP,110010844,TMD Machines Domestic UN1,11,2681700,"TMD-Ahmedabad-VL, SalesEngnr",335,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,107268,4,80451,26817
1845,1112400531,Jun-24,U11-Machine-Domestic,443133,VISHWATRIVENI COTSPIN PRIVATE LIMITED,110011002,TMD Machines Domestic UN1,11,10366400,"TMD-Nagpur-VL, SalesEngnr",551,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,310992,3,233244,77748
1846,1212400329,Jun-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,4407700,"TMD-Ahmedabad-VL, SalesEngnr",73,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,176308,4,132231,44077
1847,1212400319,Jun-24,U12-Machine-Domestic,472909,TAMILA TEXTILES PVT LIMITED,210011254,TMD Machines Domestic UN2,12,5880100,"TMD-Coimbatore SU-VL, SalesEngnr",674,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,176403,3,132302.25,44100.75
1848,1212400317,Jun-24,U12-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,210010466,TMD Machines Domestic UN2,12,179000,"TMD-Mumbai-VL, SalesEngnr",186,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,7160,4,5370,1790
1849,1212400309,Jun-24,U12-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,210010466,TMD Machines Domestic UN2,12,298600,"TMD-Mumbai-VL, SalesEngnr",186,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,11944,4,8958,2986
1850,1212400308,Jun-24,U12-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,210010466,TMD Machines Domestic UN2,12,142500,"TMD-Mumbai-VL, SalesEngnr",186,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,5700,4,4275,1425
1851,1112400511,Jun-24,U11-Machine-Domestic,472821,SRI ANGALAMMAN MILLS,110011258,TMD Machines Domestic UN1,11,1754700,"TMD-Coimbatore ND-VL, SalesEngnr",380,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,70188,4,52641,17547
1852,1112400506,Jun-24,U11-Machine-Domestic,478159,TEXFAB SPINNING MILLS LLP,110010850,TMD Machines Domestic UN1,11,3435600,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,137424,4,103068,34356
1853,1112400502,Jun-24,U11-Machine-Domestic,471816,L.S.MILLS LTD,110010104,TMD Machines Domestic UN1,11,3337000,"TMD-Madurai-SSIL, Sales Engnr",259,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,133480,4,100110,33370
1854,1212400280,Jun-24,U12-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,210011251,TMD Machines Domestic UN2,12,14556488,"TMD-Ahmedabad-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,436694.64,3,327520.98,109173.66
1855,1112400618,Jun-24,U11-Machine-Domestic,426180,SATYAM YARN,110010498,TMD Machines Domestic UN1,11,2066200,"TMD-Delhi-VL, SalesEngnr",371,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,82648,4,61986,20662
1856,1112400617,Jun-24,U11-Machine-Domestic,440058,PRATIBHA SYNTEX LIMITED,110011278,TMD Machines Domestic UN1,11,2468600,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,98744,4,74058,24686
1857,1212400422,Jun-24,U12-Machine-Domestic,464002,ARIHANT SPINNING MILLS,210012374,TMD Machines Domestic UN2,12,1791400,"TMD-Chandigarh-VL, SalesMgr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,53742,3,40306.5,13435.5
1858,1212400416,Jun-24,U12-Machine-Domestic,440112,SKSM SPINNERS (INDIA) PRIVATE LIMITED,210012144,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1859,1212400411,Jun-24,U12-Machine-Domestic,478181,"PARTH THREAD PVT LTD.,",210011079,TMD Machines Domestic UN2,12,1849300,"TMD-Delhi-VL, SalesEngnr",126,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,73972,4,55479,18493
1860,1212400408,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1861,1212400405,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1862,1212400406,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1863,1212400399,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,132600,"TMD-Indore-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,5304,4,3978,1326
1864,1212400396,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,44700,"TMD-Indore-VL, SalesEngnr",48,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,1788,4,1341,447
1865,1112400601,Jun-24,U11-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,110011065,TMD Machines Domestic UN1,11,3435600,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,137424,4,103068,34356
1866,1112400593,Jun-24,U11-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,110011006,TMD Machines Domestic UN1,11,2627800,"TMD-Chandigarh D-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,105112,4,78834,26278
1867,1112400590,Jun-24,U11-Machine-Domestic,416030,"MARAL OVERSEAS LTD,",110010809,TMD Machines Domestic UN1,11,660800,"TMD-Indore-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,26432,4,19824,6608
1868,1112400584,Jun-24,U11-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,110009630,TMD Machines Domestic UN1,11,3288600,"TMD-Mumbai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,131544,4,98658,32886
1869,1112400583,Jun-24,U11-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,110009630,TMD Machines Domestic UN1,11,3288600,"TMD-Mumbai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,131544,4,98658,32886
1870,1212400383,Jun-24,U12-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,210012086,TMD Machines Domestic UN2,12,10489460,"TMD-Chandigarh D-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,314683.8,3,236012.85,78670.95
1871,1112400574,Jun-24,U11-Machine-Domestic,471014,L.S MILLS LIMITED,110011255,TMD Machines Domestic UN1,11,3407700,"TMD-Madurai-SSIL, Sales Engnr",259,CARDING,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,136308,4,102231,34077
1872,1212400374,Jun-24,U12-Machine-Domestic,464128,AB COTTON TEXTILES PVT LTD,210012445,TMD Machines Domestic UN2,12,140700,"TMD-Chandigarh D-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,5628,4,4221,1407
1873,1212400372,Jun-24,U12-Machine-Domestic,422166,SUNIDHI SPINNING LLP,210011852,TMD Machines Domestic UN2,12,11503068,"TMD-Ahmedabad-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,345092.04,3,258819.03,86273.01
1874,1212400366,Jun-24,U12-Machine-Domestic,422167,SHREEJI YARN SPINNING MILLS PRIVATE LIMITED,210011854,TMD Machines Domestic UN2,12,11503068,"TMD-Ahmedabad-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,345092.04,3,258819.03,86273.01
1875,1212400361,Jun-24,U12-Machine-Domestic,467147,SPINWORX INDIA PVT LTD,210012140,TMD Machines Domestic UN2,12,423000,"TMD-Indore-VL, SalesEngnr",60,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,16920,4,12690,4230
1876,1212400358,Jun-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210012042,TMD Machines Domestic UN2,12,90700,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,3628,4,2721,907
1877,1212400355,Jun-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210012042,TMD Machines Domestic UN2,12,60900,"TMD-Indore-VL, SalesEngnr",187,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202406,2436,4,1827,609
1878,1112400548,Jun-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110011242,TMD Machines Domestic UN1,11,2444200,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202406,97768,4,73326,24442
1879,1212400593,Jul-24,U12-Machine-Domestic,440001,"ANANT SPINNING MILLS,",210012442,TMD Machines Domestic UN2,12,10389580,"TMD-Indore-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202407,311687.4,3,233765.55,77921.85
